Booking_ID;no_of_adults;no_of_children;no_of_weekend_nights;no_of_week_nights;type_of_meal_plan;required_car_parking_space;room_type_reserved;lead_time;arrival_year;arrival_month;arrival_date;market_segment_type;repeated_guest;no_of_previous_cancellations;no_of_previous_bookings_not_canceled;avg_price_per_room;no_of_special_requests;booking_status
UID_28270;2;0;1;0;Not Selected;0;Room_Type 4;4;2018;10;24;Online;0;0;0;110.71;0;Not_Canceled
UID_28271;2;0;2;2;Meal Plan 1;0;Room_Type 2;188;2018;9;4;Online;0;0;0;112.01;1;Canceled
UID_28272;2;0;0;1;Meal Plan 1;0;Room_Type 1;26;2018;6;8;Offline;0;0;0;120;0;Not_Canceled
UID_28273;1;0;6;13;Meal Plan 1;0;Room_Type 4;102;2018;5;15;Online;0;0;0;132.6;1;Canceled
UID_28274;1;0;2;0;Meal Plan 1;0;Room_Type 1;9;2018;5;29;Online;0;0;0;97.02;1;Not_Canceled
UID_28275;2;0;1;4;Meal Plan 2;0;Room_Type 1;54;2018;3;14;Offline;0;0;0;92;1;Not_Canceled
UID_28276;2;0;1;3;Meal Plan 1;0;Room_Type 1;290;2018;12;1;Online;0;0;0;73.95;0;Canceled
UID_28277;1;0;0;3;Meal Plan 1;1;Room_Type 1;29;2018;4;5;Corporate;1;0;2;67;0;Not_Canceled
UID_28278;2;1;1;1;Meal Plan 1;0;Room_Type 2;180;2018;7;23;Online;0;0;0;112.5;0;Canceled
UID_28279;2;0;0;3;Not Selected;0;Room_Type 1;8;2018;11;3;Online;0;0;0;116.67;1;Not_Canceled
UID_28280;3;0;0;3;Meal Plan 1;0;Room_Type 1;25;2018;12;27;Offline;0;0;0;60;1;Not_Canceled
UID_28281;2;0;2;1;Meal Plan 2;0;Room_Type 1;124;2017;8;8;Offline;0;0;0;94.5;0;Canceled
UID_28282;2;0;2;1;Meal Plan 1;0;Room_Type 1;73;2018;11;12;Online;0;0;0;93.6;1;Not_Canceled
UID_28283;2;3;2;5;Meal Plan 1;0;Room_Type 7;103;2018;8;2;Online;0;0;0;198.98;1;Not_Canceled
UID_28284;2;0;0;3;Not Selected;0;Room_Type 1;13;2018;6;29;Online;0;0;0;132.33;1;Not_Canceled
UID_28285;1;0;2;0;Meal Plan 1;0;Room_Type 1;6;2018;11;13;Complementary;0;0;0;0;0;Not_Canceled
UID_28286;2;2;0;2;Meal Plan 1;0;Room_Type 4;10;2018;8;5;Online;0;0;0;186;1;Not_Canceled
UID_28287;2;1;2;4;Meal Plan 1;0;Room_Type 4;95;2018;8;24;Online;0;0;0;131.4;1;Canceled
UID_28288;2;0;2;2;Meal Plan 1;0;Room_Type 4;77;2018;3;20;Online;0;0;0;90.95;0;Not_Canceled
UID_28289;1;0;1;3;Meal Plan 2;0;Room_Type 4;28;2018;10;6;Online;0;0;0;205;1;Not_Canceled
UID_28290;1;0;2;4;Meal Plan 1;0;Room_Type 1;69;2018;6;12;Offline;0;0;0;120;0;Canceled
UID_28291;2;0;0;3;Meal Plan 2;0;Room_Type 1;11;2018;5;24;Offline;0;0;0;160;0;Not_Canceled
UID_28292;2;0;0;3;Meal Plan 1;0;Room_Type 1;253;2018;12;8;Online;0;0;0;78.3;2;Not_Canceled
UID_28293;2;0;1;3;Meal Plan 1;0;Room_Type 1;189;2018;8;8;Offline;0;0;0;72.25;0;Not_Canceled
UID_28294;1;0;1;2;Meal Plan 1;0;Room_Type 1;180;2018;10;10;Offline;0;0;0;120;1;Canceled
UID_28295;2;0;2;1;Meal Plan 1;0;Room_Type 4;6;2017;10;4;Online;0;0;0;136;1;Not_Canceled
UID_28296;2;0;2;1;Meal Plan 1;0;Room_Type 1;124;2018;8;7;Online;0;0;0;114.3;0;Canceled
UID_28297;2;1;0;2;Meal Plan 1;0;Room_Type 1;90;2018;4;28;Online;0;0;0;127.8;1;Canceled
UID_28298;1;1;2;2;Meal Plan 1;0;Room_Type 1;68;2018;4;24;Offline;0;0;0;79.56;0;Canceled
UID_28299;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;2017;9;18;Offline;0;0;0;101.5;0;Not_Canceled
UID_28300;1;0;1;3;Meal Plan 1;0;Room_Type 4;81;2018;10;10;Online;0;0;0;119.07;0;Canceled
UID_28301;2;0;2;5;Meal Plan 1;0;Room_Type 1;150;2018;3;19;Offline;0;0;0;41.43;2;Not_Canceled
UID_28302;2;0;2;2;Meal Plan 1;0;Room_Type 1;11;2018;3;26;Online;0;0;0;133.5;1;Not_Canceled
UID_28303;2;0;2;1;Meal Plan 1;0;Room_Type 4;47;2018;10;9;Online;0;0;0;139.5;2;Not_Canceled
UID_28304;3;0;0;3;Meal Plan 1;0;Room_Type 1;8;2017;9;1;Offline;0;0;0;113;2;Not_Canceled
UID_28305;1;0;2;2;Meal Plan 1;0;Room_Type 4;81;2018;11;6;Online;0;0;0;146.6;1;Not_Canceled
UID_28306;3;0;1;3;Meal Plan 1;0;Room_Type 4;104;2018;7;21;Online;0;0;0;142.2;2;Not_Canceled
UID_28307;3;0;2;2;Meal Plan 1;0;Room_Type 4;40;2018;12;4;Online;0;0;0;130.9;2;Not_Canceled
UID_28308;2;1;2;2;Meal Plan 1;0;Room_Type 4;11;2018;6;26;Offline;0;0;0;156.8;3;Not_Canceled
UID_28309;2;0;0;2;Meal Plan 2;0;Room_Type 1;1;2017;8;14;Offline;0;0;0;101.5;0;Not_Canceled
UID_28310;2;0;1;2;Meal Plan 1;1;Room_Type 1;95;2018;8;5;Online;0;0;0;126.9;1;Not_Canceled
UID_28311;2;0;2;5;Meal Plan 1;0;Room_Type 1;277;2018;9;5;Offline;0;0;0;80;0;Canceled
UID_28312;2;1;2;2;Meal Plan 1;1;Room_Type 1;186;2018;8;26;Online;0;0;0;106.25;1;Canceled
UID_28313;2;0;0;5;Meal Plan 2;0;Room_Type 1;1;2018;4;12;Offline;0;0;0;120;0;Not_Canceled
UID_28314;2;0;2;2;Not Selected;0;Room_Type 1;6;2018;8;7;Online;0;0;0;148;0;Not_Canceled
UID_28315;3;0;1;3;Meal Plan 1;0;Room_Type 4;69;2018;9;8;Online;0;0;0;168.3;2;Not_Canceled
UID_28316;2;0;1;3;Meal Plan 1;0;Room_Type 1;210;2017;10;8;Offline;0;0;0;72.75;0;Not_Canceled
UID_28317;1;0;0;3;Meal Plan 1;0;Room_Type 1;166;2018;11;1;Offline;0;0;0;110;0;Canceled
UID_28318;2;0;0;2;Meal Plan 1;0;Room_Type 1;3;2018;2;26;Corporate;0;0;0;31;1;Not_Canceled
UID_28319;1;0;1;4;Not Selected;0;Room_Type 1;42;2017;10;26;Online;0;0;0;73.15;1;Not_Canceled
UID_28320;2;0;0;2;Meal Plan 2;0;Room_Type 1;292;2018;7;21;Offline;0;0;0;115;0;Canceled
UID_28321;2;0;0;3;Meal Plan 1;0;Room_Type 4;49;2018;12;6;Online;0;0;0;75.05;1;Not_Canceled
UID_28322;2;1;0;2;Meal Plan 1;1;Room_Type 1;50;2018;10;5;Online;0;0;0;144;2;Not_Canceled
UID_28323;2;0;1;3;Meal Plan 1;0;Room_Type 1;79;2018;3;24;Online;0;0;0;90.95;1;Canceled
UID_28324;2;0;2;5;Meal Plan 2;0;Room_Type 1;13;2017;10;22;Offline;0;0;0;131.97;0;Not_Canceled
UID_28325;2;0;1;5;Meal Plan 1;0;Room_Type 1;147;2018;7;18;Online;0;0;0;78.76;0;Canceled
UID_28326;1;0;0;1;Meal Plan 1;0;Room_Type 1;30;2018;8;31;Online;0;0;0;94.2;0;Not_Canceled
UID_28327;2;0;1;4;Meal Plan 1;0;Room_Type 1;7;2017;8;12;Online;0;0;0;90;1;Canceled
UID_28328;2;0;1;1;Meal Plan 1;0;Room_Type 1;109;2018;10;3;Complementary;0;0;0;0;0;Not_Canceled
UID_28329;2;0;0;2;Meal Plan 1;0;Room_Type 1;298;2018;5;10;Offline;0;0;0;75;0;Canceled
UID_28330;2;2;2;6;Meal Plan 1;0;Room_Type 6;14;2018;6;8;Online;0;0;0;204.75;1;Canceled
UID_28331;1;0;0;1;Meal Plan 2;0;Room_Type 1;219;2017;9;4;Offline;0;0;0;84;0;Not_Canceled
UID_28332;2;0;2;5;Meal Plan 1;0;Room_Type 4;66;2018;9;6;Online;0;0;0;138.6;0;Canceled
UID_28333;2;0;1;2;Meal Plan 1;0;Room_Type 1;256;2017;9;14;Offline;0;0;0;76.67;0;Not_Canceled
UID_28334;2;0;0;2;Meal Plan 2;0;Room_Type 4;30;2018;4;14;Online;0;0;0;157.5;0;Canceled
UID_28335;2;0;0;3;Meal Plan 1;0;Room_Type 1;2;2018;2;10;Offline;0;0;0;82;0;Not_Canceled
UID_28336;2;0;2;0;Meal Plan 1;0;Room_Type 1;61;2017;10;4;Offline;0;0;0;91;0;Not_Canceled
UID_28337;2;0;1;2;Meal Plan 1;0;Room_Type 1;121;2018;6;24;Online;0;0;0;90;0;Canceled
UID_28338;1;0;1;0;Meal Plan 1;0;Room_Type 1;19;2018;9;12;Corporate;0;0;0;68.5;0;Not_Canceled
UID_28339;1;0;0;2;Meal Plan 1;0;Room_Type 1;32;2017;11;20;Offline;0;0;0;73;0;Not_Canceled
UID_28340;2;0;1;2;Not Selected;0;Room_Type 1;52;2018;10;17;Online;0;0;0;108;1;Not_Canceled
UID_28341;2;0;2;2;Meal Plan 1;0;Room_Type 1;204;2017;10;9;Offline;0;0;0;72.75;0;Not_Canceled
UID_28342;3;0;0;2;Meal Plan 1;0;Room_Type 4;72;2018;4;13;Online;0;0;0;137.7;2;Not_Canceled
UID_28343;2;0;1;2;Meal Plan 1;0;Room_Type 1;121;2018;6;24;Offline;0;0;0;90;0;Canceled
UID_28344;3;0;1;0;Meal Plan 1;0;Room_Type 4;40;2018;10;2;Online;0;0;0;158.4;1;Not_Canceled
UID_28345;2;0;1;3;Meal Plan 1;0;Room_Type 4;52;2018;3;31;Online;0;0;0;99.88;1;Not_Canceled
UID_28346;2;0;1;2;Not Selected;0;Room_Type 1;174;2018;7;4;Online;0;0;0;85.5;0;Canceled
UID_28347;2;0;2;2;Meal Plan 1;0;Room_Type 1;7;2018;2;28;Offline;0;0;0;87;0;Not_Canceled
UID_28348;2;0;0;1;Meal Plan 1;0;Room_Type 1;11;2017;8;29;Online;0;0;0;90;1;Not_Canceled
UID_28349;2;0;0;1;Meal Plan 1;0;Room_Type 1;85;2018;2;13;Online;0;0;0;87;0;Canceled
UID_28350;2;0;0;3;Not Selected;0;Room_Type 1;0;2018;12;21;Online;0;0;0;67.58;2;Not_Canceled
UID_28351;3;0;0;3;Meal Plan 1;0;Room_Type 4;68;2018;7;7;Online;0;0;0;149.1;0;Canceled
UID_28352;1;0;0;1;Meal Plan 1;0;Room_Type 1;9;2017;12;10;Corporate;0;0;0;65;0;Not_Canceled
UID_28353;2;0;0;4;Meal Plan 1;0;Room_Type 1;22;2017;10;6;Online;0;0;0;115;2;Not_Canceled
UID_28354;2;0;0;2;Meal Plan 1;0;Room_Type 4;85;2018;5;26;Online;0;0;0;140.4;1;Canceled
UID_28355;3;0;0;3;Meal Plan 1;0;Room_Type 4;57;2018;9;7;Online;0;0;0;140.13;0;Not_Canceled
UID_28356;1;0;0;2;Meal Plan 1;0;Room_Type 1;5;2018;10;5;Corporate;1;0;6;65;0;Not_Canceled
UID_28357;2;0;0;3;Meal Plan 1;0;Room_Type 1;176;2018;9;8;Offline;0;0;0;125.1;0;Canceled
UID_28358;2;0;0;2;Meal Plan 2;0;Room_Type 1;257;2017;7;1;Offline;0;0;0;101.5;0;Canceled
UID_28359;2;2;1;1;Meal Plan 2;0;Room_Type 6;32;2018;12;19;Online;0;0;0;231;0;Canceled
UID_28360;2;0;1;2;Meal Plan 1;0;Room_Type 5;32;2018;9;2;Online;0;0;0;116.64;0;Not_Canceled
UID_28361;2;0;0;2;Meal Plan 1;0;Room_Type 1;29;2017;9;15;Online;0;0;0;94.5;0;Not_Canceled
UID_28362;2;0;1;1;Not Selected;0;Room_Type 1;130;2018;5;30;Online;0;0;0;116.1;1;Not_Canceled
UID_28363;2;0;1;2;Meal Plan 1;0;Room_Type 1;267;2018;9;30;Offline;0;0;0;95;0;Canceled
UID_28364;1;0;0;3;Not Selected;0;Room_Type 1;25;2018;8;2;Online;0;0;0;139;1;Canceled
UID_28365;1;0;1;1;Meal Plan 1;0;Room_Type 1;28;2017;10;12;Online;0;0;0;95.95;2;Not_Canceled
UID_28366;2;0;2;2;Meal Plan 1;0;Room_Type 4;7;2018;12;18;Online;0;0;0;90.1;2;Not_Canceled
UID_28367;2;0;1;1;Meal Plan 1;0;Room_Type 1;174;2017;10;10;Online;0;0;0;70;0;Canceled
UID_28368;2;0;1;2;Meal Plan 1;0;Room_Type 1;267;2018;9;30;Offline;0;0;0;95;0;Canceled
UID_28369;2;0;2;2;Meal Plan 1;0;Room_Type 1;72;2018;2;13;Offline;0;0;0;60;0;Not_Canceled
UID_28370;2;0;1;3;Meal Plan 1;0;Room_Type 1;14;2017;10;19;Online;0;0;0;92.17;1;Not_Canceled
UID_28371;2;0;1;3;Meal Plan 1;0;Room_Type 1;35;2018;4;4;Offline;0;0;0;85.5;0;Not_Canceled
UID_28372;2;0;0;2;Meal Plan 1;0;Room_Type 1;88;2018;10;7;Corporate;0;0;0;90;1;Not_Canceled
UID_28373;2;0;1;2;Meal Plan 1;0;Room_Type 1;418;2018;9;26;Offline;0;0;0;75;0;Canceled
UID_28374;2;0;1;2;Meal Plan 1;0;Room_Type 1;132;2018;5;16;Online;0;0;0;105.3;1;Not_Canceled
UID_28375;1;0;0;0;Meal Plan 1;0;Room_Type 4;1;2017;10;22;Complementary;0;0;0;0;0;Not_Canceled
UID_28376;2;1;0;3;Meal Plan 1;0;Room_Type 1;131;2018;6;30;Online;0;0;0;112.5;0;Canceled
UID_28377;2;0;0;3;Meal Plan 1;0;Room_Type 1;433;2018;9;8;Offline;0;0;0;70;0;Canceled
UID_28378;2;0;0;3;Meal Plan 1;0;Room_Type 1;276;2018;9;22;Online;0;0;0;116.33;0;Canceled
UID_28379;2;0;0;4;Not Selected;0;Room_Type 1;170;2018;7;19;Online;0;0;0;85;1;Not_Canceled
UID_28380;1;0;1;4;Meal Plan 1;0;Room_Type 1;144;2018;8;31;Online;0;0;0;97.85;1;Not_Canceled
UID_28381;2;0;0;3;Meal Plan 2;0;Room_Type 1;190;2018;9;8;Online;0;0;0;165.6;0;Canceled
UID_28382;2;0;2;3;Not Selected;0;Room_Type 1;223;2018;9;30;Online;0;0;0;73.96;0;Canceled
UID_28383;2;0;2;2;Meal Plan 1;0;Room_Type 1;99;2017;10;30;Offline;0;0;0;65;0;Canceled
UID_28384;2;0;1;1;Not Selected;0;Room_Type 1;64;2018;11;19;Online;0;0;0;79.2;2;Not_Canceled
UID_28385;2;0;1;0;Meal Plan 1;0;Room_Type 1;89;2018;4;3;Online;0;0;0;96.3;0;Canceled
UID_28386;2;0;2;3;Meal Plan 1;0;Room_Type 4;189;2018;7;17;Online;0;0;0;99.45;1;Not_Canceled
UID_28387;2;0;1;2;Meal Plan 1;0;Room_Type 1;163;2018;9;12;Online;0;0;0;126.9;2;Canceled
UID_28388;2;0;0;1;Meal Plan 1;0;Room_Type 4;85;2018;6;2;Online;0;0;0;140.4;0;Canceled
UID_28389;2;0;0;1;Not Selected;0;Room_Type 1;1;2018;9;14;Online;0;0;0;149;0;Not_Canceled
UID_28390;2;0;2;3;Meal Plan 1;0;Room_Type 1;268;2018;10;9;Offline;0;0;0;80.75;0;Not_Canceled
UID_28391;3;0;0;3;Meal Plan 1;0;Room_Type 4;22;2018;11;17;Online;0;0;0;118.58;1;Not_Canceled
UID_28392;2;0;2;1;Meal Plan 1;0;Room_Type 1;130;2018;9;3;Offline;0;0;0;80.75;0;Not_Canceled
UID_28393;2;0;1;3;Meal Plan 1;0;Room_Type 1;75;2018;3;17;Offline;0;0;0;80;0;Canceled
UID_28394;1;0;1;1;Meal Plan 1;0;Room_Type 1;7;2018;6;13;Online;0;0;0;95;1;Not_Canceled
UID_28395;2;0;1;1;Meal Plan 1;0;Room_Type 1;27;2018;9;26;Online;0;0;0;111.2;0;Canceled
UID_28396;2;0;2;3;Not Selected;0;Room_Type 1;72;2018;3;13;Online;0;0;0;63.75;0;Canceled
UID_28397;2;0;0;2;Meal Plan 1;0;Room_Type 1;7;2017;9;22;Online;0;0;0;126;2;Not_Canceled
UID_28398;2;1;1;1;Not Selected;0;Room_Type 1;31;2018;10;3;Online;0;0;0;116.55;0;Not_Canceled
UID_28399;2;2;2;0;Meal Plan 1;0;Room_Type 6;22;2017;12;27;Online;0;0;0;177;0;Not_Canceled
UID_28400;1;0;1;0;Not Selected;0;Room_Type 1;6;2018;12;12;Online;0;0;0;88;1;Not_Canceled
UID_28401;3;0;2;2;Meal Plan 1;0;Room_Type 4;2;2018;12;2;Online;0;0;0;119;1;Not_Canceled
UID_28402;2;1;0;2;Meal Plan 1;0;Room_Type 1;135;2018;7;5;Online;0;0;0;126;1;Not_Canceled
UID_28403;2;0;2;1;Meal Plan 1;0;Room_Type 1;212;2018;10;16;Online;0;0;0;96.3;2;Not_Canceled
UID_28404;2;2;0;2;Meal Plan 1;0;Room_Type 6;56;2018;7;19;Online;0;0;0;177.3;2;Not_Canceled
UID_28405;2;0;2;2;Not Selected;0;Room_Type 1;73;2018;8;19;Offline;0;0;0;63.75;0;Not_Canceled
UID_28406;3;0;1;1;Meal Plan 1;0;Room_Type 1;138;2018;7;16;Online;0;0;0;137.7;1;Not_Canceled
UID_28407;1;0;0;2;Meal Plan 1;0;Room_Type 1;13;2017;12;17;Corporate;0;0;0;79;1;Not_Canceled
UID_28408;2;0;0;3;Meal Plan 1;1;Room_Type 1;65;2018;6;21;Online;0;0;0;99.9;0;Not_Canceled
UID_28409;2;0;1;3;Meal Plan 1;0;Room_Type 1;196;2018;5;12;Offline;0;0;0;80.75;1;Not_Canceled
UID_28410;2;0;1;3;Not Selected;0;Room_Type 1;1;2017;8;10;Online;0;0;0;96;0;Not_Canceled
UID_28411;2;0;1;1;Meal Plan 1;0;Room_Type 4;196;2018;10;8;Online;0;0;0;122.4;0;Canceled
UID_28412;2;0;1;1;Meal Plan 1;0;Room_Type 1;0;2018;11;7;Corporate;1;0;1;75;0;Not_Canceled
UID_28413;2;1;2;3;Meal Plan 1;0;Room_Type 1;156;2018;7;16;Online;0;0;0;111.35;2;Canceled
UID_28414;2;0;1;3;Meal Plan 1;0;Room_Type 1;2;2017;8;17;Online;0;0;0;122;2;Not_Canceled
UID_28415;2;0;2;1;Meal Plan 1;0;Room_Type 1;105;2018;3;5;Online;0;0;0;89.3;0;Not_Canceled
UID_28416;2;0;0;2;Meal Plan 2;0;Room_Type 1;291;2018;8;19;Offline;0;0;0;115;0;Canceled
UID_28417;2;0;0;3;Meal Plan 1;0;Room_Type 1;95;2018;6;16;Online;0;0;0;137.1;1;Not_Canceled
UID_28418;3;0;0;3;Meal Plan 1;0;Room_Type 4;36;2018;3;2;Online;0;0;0;117.3;1;Not_Canceled
UID_28419;2;0;0;2;Meal Plan 2;0;Room_Type 1;102;2017;10;16;Offline;0;0;0;109;0;Not_Canceled
UID_28420;2;0;2;0;Meal Plan 1;0;Room_Type 1;60;2018;1;31;Offline;0;0;0;60;1;Not_Canceled
UID_28421;2;0;0;2;Meal Plan 1;0;Room_Type 1;5;2018;5;24;Corporate;0;0;0;110;1;Not_Canceled
UID_28422;2;0;2;2;Meal Plan 1;0;Room_Type 4;121;2018;5;14;Online;0;0;0;113.05;0;Canceled
UID_28423;1;0;0;3;Meal Plan 1;0;Room_Type 1;71;2018;6;14;Offline;0;0;0;120;0;Not_Canceled
UID_28424;2;0;1;5;Meal Plan 1;0;Room_Type 1;40;2017;10;19;Online;0;0;0;104.85;1;Not_Canceled
UID_28425;1;0;1;3;Meal Plan 1;0;Room_Type 1;27;2017;9;3;Online;0;0;0;90.25;0;Not_Canceled
UID_28426;1;0;0;1;Meal Plan 1;0;Room_Type 1;1;2018;4;12;Aviation;0;0;0;95;0;Canceled
UID_28427;1;0;0;2;Meal Plan 1;0;Room_Type 1;85;2017;9;9;Corporate;0;0;0;90;0;Not_Canceled
UID_28428;3;0;0;1;Meal Plan 1;0;Room_Type 1;0;2018;12;7;Online;0;0;0;83.2;1;Not_Canceled
UID_28429;1;0;2;1;Meal Plan 1;0;Room_Type 1;20;2018;3;6;Online;0;0;0;85;0;Canceled
UID_28430;2;0;0;1;Not Selected;0;Room_Type 1;1;2018;9;15;Online;0;0;0;159;1;Not_Canceled
UID_28431;1;0;1;3;Meal Plan 1;0;Room_Type 1;22;2017;9;17;Online;0;0;0;109.25;3;Not_Canceled
UID_28432;1;0;0;1;Meal Plan 2;0;Room_Type 1;3;2018;4;9;Complementary;0;0;0;0;0;Not_Canceled
UID_28433;2;0;0;2;Not Selected;0;Room_Type 1;23;2018;8;2;Online;0;0;0;139;1;Not_Canceled
UID_28434;2;0;0;1;Not Selected;0;Room_Type 1;131;2018;7;29;Online;0;0;0;94.5;1;Not_Canceled
UID_28435;3;0;0;3;Meal Plan 1;0;Room_Type 4;107;2018;7;13;Online;0;0;0;137.7;2;Not_Canceled
UID_28436;1;0;0;1;Meal Plan 1;0;Room_Type 1;19;2018;8;31;Online;0;0;0;99.2;0;Canceled
UID_28437;2;0;0;3;Not Selected;0;Room_Type 1;66;2018;11;10;Online;0;0;0;106.5;1;Not_Canceled
UID_28438;2;0;1;1;Meal Plan 1;0;Room_Type 1;159;2018;4;9;Offline;0;0;0;70;0;Not_Canceled
UID_28439;2;0;2;4;Not Selected;0;Room_Type 1;332;2018;12;23;Online;0;0;0;63.75;3;Not_Canceled
UID_28440;1;0;2;2;Meal Plan 1;0;Room_Type 1;115;2018;2;27;Offline;0;0;0;76;0;Not_Canceled
UID_28441;3;0;0;4;Meal Plan 1;0;Room_Type 4;91;2018;12;27;Online;0;0;0;136.43;1;Not_Canceled
UID_28442;2;0;1;3;Meal Plan 1;0;Room_Type 1;91;2018;4;25;Online;0;0;0;90.95;1;Not_Canceled
UID_28443;3;0;2;5;Meal Plan 1;0;Room_Type 4;4;2018;2;12;Online;0;0;0;128.29;1;Canceled
UID_28444;2;0;1;3;Meal Plan 1;0;Room_Type 4;281;2018;10;3;Online;0;0;0;108.8;0;Canceled
UID_28445;2;0;0;3;Meal Plan 1;0;Room_Type 1;176;2018;9;8;Offline;0;0;0;125.1;0;Canceled
UID_28446;2;0;2;1;Not Selected;0;Room_Type 1;174;2018;8;7;Online;0;0;0;103.5;1;Canceled
UID_28447;3;0;1;1;Meal Plan 1;0;Room_Type 4;35;2018;4;18;Online;0;0;0;137.7;2;Not_Canceled
UID_28448;2;2;0;1;Meal Plan 1;0;Room_Type 2;111;2018;10;6;Online;0;0;0;221.4;1;Canceled
UID_28449;1;0;1;5;Meal Plan 1;0;Room_Type 1;0;2018;10;18;Corporate;0;0;0;120;0;Not_Canceled
UID_28450;2;0;0;4;Meal Plan 2;0;Room_Type 1;27;2018;11;15;Offline;0;0;0;110;0;Not_Canceled
UID_28451;2;2;0;4;Meal Plan 1;0;Room_Type 6;184;2018;10;25;Online;0;0;0;162.9;1;Canceled
UID_28452;2;0;1;3;Meal Plan 1;0;Room_Type 1;140;2018;10;3;Online;0;0;0;118.8;1;Not_Canceled
UID_28453;2;0;1;2;Meal Plan 2;0;Room_Type 1;19;2018;2;12;Online;0;0;0;138;1;Canceled
UID_28454;2;0;1;3;Meal Plan 1;0;Room_Type 1;57;2018;3;28;Online;0;0;0;85.85;1;Not_Canceled
UID_28455;2;0;1;2;Not Selected;0;Room_Type 1;10;2018;3;11;Online;0;0;0;97;0;Not_Canceled
UID_28456;2;0;1;3;Meal Plan 1;0;Room_Type 1;39;2018;3;3;Online;0;0;0;83.9;1;Not_Canceled
UID_28457;2;0;0;0;Not Selected;0;Room_Type 1;33;2017;10;7;Online;0;0;0;0;0;Not_Canceled
UID_28458;1;0;0;2;Meal Plan 2;0;Room_Type 1;256;2018;6;15;Offline;0;0;0;90;0;Not_Canceled
UID_28459;2;0;0;1;Meal Plan 1;0;Room_Type 1;10;2018;2;19;Offline;0;0;0;71.1;0;Not_Canceled
UID_28460;2;0;0;1;Meal Plan 1;0;Room_Type 1;65;2018;10;27;Online;0;0;0;75.54;1;Not_Canceled
UID_28461;1;0;1;0;Meal Plan 1;0;Room_Type 1;5;2018;11;28;Corporate;0;0;0;77;0;Not_Canceled
UID_28462;2;0;0;2;Meal Plan 1;0;Room_Type 1;5;2018;5;24;Corporate;0;0;0;110;0;Not_Canceled
UID_28463;2;0;2;5;Meal Plan 1;0;Room_Type 1;277;2018;9;5;Offline;0;0;0;80;0;Canceled
UID_28464;2;0;0;3;Meal Plan 1;0;Room_Type 1;12;2017;8;5;Corporate;0;0;0;65;0;Not_Canceled
UID_28465;2;0;2;1;Meal Plan 1;0;Room_Type 1;2;2017;10;18;Corporate;0;0;0;123;0;Not_Canceled
UID_28466;2;0;2;5;Meal Plan 1;0;Room_Type 1;69;2017;7;22;Online;0;0;0;76.5;1;Canceled
UID_28467;2;0;2;2;Meal Plan 1;0;Room_Type 1;179;2018;9;30;Online;0;0;0;113.4;0;Canceled
UID_28468;2;1;1;3;Meal Plan 1;0;Room_Type 1;41;2018;10;24;Offline;0;0;0;100;0;Not_Canceled
UID_28469;2;0;2;8;Not Selected;0;Room_Type 1;7;2018;12;13;Online;0;0;0;74.8;1;Not_Canceled
UID_28470;2;0;2;3;Not Selected;0;Room_Type 1;67;2018;3;10;Online;0;0;0;63.75;1;Not_Canceled
UID_28471;2;0;0;1;Not Selected;0;Room_Type 1;0;2018;6;1;Online;0;0;0;116.1;1;Not_Canceled
UID_28472;2;0;1;2;Meal Plan 1;0;Room_Type 1;14;2018;3;4;Online;0;0;0;97.67;1;Canceled
UID_28473;1;0;0;2;Meal Plan 1;0;Room_Type 1;6;2017;12;8;Corporate;1;0;4;65;0;Not_Canceled
UID_28474;2;1;1;2;Meal Plan 1;0;Room_Type 1;11;2018;7;25;Online;0;0;0;129.75;1;Not_Canceled
UID_28475;2;0;0;1;Meal Plan 1;0;Room_Type 1;80;2018;7;20;Online;0;0;0;105.3;0;Canceled
UID_28476;2;0;2;1;Meal Plan 2;0;Room_Type 1;131;2017;8;15;Online;0;0;0;94.5;0;Canceled
UID_28477;2;0;0;3;Meal Plan 1;0;Room_Type 4;15;2017;10;7;Online;0;0;0;104.72;1;Not_Canceled
UID_28478;2;0;1;2;Meal Plan 1;0;Room_Type 1;168;2018;4;22;Offline;0;0;0;85;0;Canceled
UID_28479;2;0;1;3;Meal Plan 1;0;Room_Type 1;6;2017;9;28;Online;0;0;0;169;1;Not_Canceled
UID_28480;2;0;0;1;Meal Plan 1;0;Room_Type 1;443;2018;4;29;Offline;0;0;0;65;0;Canceled
UID_28481;2;0;0;1;Meal Plan 1;0;Room_Type 1;40;2018;6;21;Online;0;0;0;76.92;0;Canceled
UID_28482;2;0;0;3;Not Selected;0;Room_Type 1;34;2018;4;14;Online;0;0;0;100.5;0;Canceled
UID_28483;2;0;2;1;Meal Plan 2;0;Room_Type 1;220;2018;9;17;Offline;0;0;0;156;1;Canceled
UID_28484;2;0;2;4;Not Selected;0;Room_Type 1;79;2018;6;16;Online;0;0;0;120.6;0;Not_Canceled
UID_28485;1;0;2;2;Meal Plan 1;0;Room_Type 1;2;2018;5;15;Offline;0;0;0;66.88;0;Not_Canceled
UID_28486;2;2;1;3;Meal Plan 1;0;Room_Type 6;70;2018;10;20;Online;0;0;0;227.9;0;Canceled
UID_28487;2;0;2;2;Meal Plan 1;0;Room_Type 1;112;2017;12;4;Online;0;0;0;52.85;1;Not_Canceled
UID_28488;2;0;1;2;Meal Plan 2;0;Room_Type 1;418;2018;9;26;Offline;0;0;0;107;0;Canceled
